ZIPCODE,CAPACITY,DATE
92618,2.454,9/25/2019
92618,2.181,9/25/2019
92618,2.454,9/25/2019
92585,1.909,9/25/2019
92586,2.181,9/25/2019
92586,1.909,9/25/2019
92586,8.666,9/25/2019
92592,6.598,9/25/2019
91361,24.406,9/25/2019
93724,3.137,9/25/2019
93536,6.182,9/25/2019
92270,13.027,9/25/2019
92584,7.764,9/25/2019
93546,11.593,9/25/2019
91750,3.824,9/25/2019
90620,8.461,9/25/2019
91350,3.614,9/25/2019
92586,6.211,9/25/2019
90022,3.349,9/25/2019
92345,9.951,9/25/2019
91362,10.415,9/25/2019
93514,2.618,9/25/2019
91756,9.606,9/25/2019
93230,5.421,9/25/2019
92356,7.232,9/25/2019
93551,3.91,9/25/2019
92399,6.753,9/25/2019
93292,4.898,9/25/2019
92861,18.29,9/25/2019
90254,4.7,9/25/2019
92336,4.153,9/25/2019
93291,8.378,9/25/2019
92530,5.693,9/25/2019
91786,16.751,9/25/2019
93010,4.595,9/25/2019
92277,7.088,9/25/2019
92210,6.793,9/25/2019
93291,33.557,9/25/2019
92551,3.386,9/25/2019
92532,6.075,9/25/2019
92532,5.269,9/25/2019
92870,7.412,9/25/2019
92563,3.961,9/25/2019
90638,6.845,9/25/2019
90803,5.489,9/25/2019
93225,7.975,9/25/2019
92307,8.174,9/25/2019
91350,2.71,9/25/2019
92407,3.851,9/25/2019
93274,4.076,9/25/2019
91741,6.686,9/25/2019
91748,3.806,9/25/2019
92562,5.337,9/25/2019
91701,7.736,9/25/2019
92354,6.728,9/25/2019
92584,3.112,9/25/2019
90240,6.747,9/25/2019
92703,5.027,9/25/2019
93004,3.703,9/25/2019
92860,7.639,9/25/2019
93534,4.748,9/25/2019
90803,7.353,9/25/2019
91750,10.78,9/25/2019
92320,4.05,9/25/2019
90808,4.324,9/25/2019
92345,5.674,9/25/2019
92683,3.215,9/25/2019
92264,3.716,9/25/2019
92395,4.05,9/25/2019
93535,2.825,9/25/2019
93527,5.649,9/25/2019
92595,5.807,9/25/2019
90249,5.786,9/25/2019
92404,2.604,9/25/2019
92407,4.668,9/25/2019
93274,2.62,9/25/2019
93550,4.418,9/25/2019
90266,3.034,9/25/2019
91311,5.622,9/25/2019
92284,0.762,9/25/2019
93535,4.64,9/25/2019
92879,9.052,9/25/2019
93535,8.735,9/25/2019
92887,7.074,9/25/2019
91710,6.834,9/25/2019
93065,4.432,9/25/2019
91722,7.356,9/25/2019
93022,7.811,9/25/2019
92649,7.432,9/25/2019
91801,5.827,9/25/2019
92532,6.795,9/25/2019
93505,4.821,9/25/2019
92408,9.07,9/25/2019
92584,2.71,9/25/2019
92532,4.094,9/25/2019
92284,2.893,9/25/2019
91387,6.02,9/25/2019
92407,6.253,9/25/2019
91710,7.232,9/25/2019
93003,7.308,9/25/2019
90808,3.614,9/25/2019
90815,4.767,9/25/2019
92507,3.177,9/25/2019
93561,9.632,9/25/2019
93292,17.455,9/25/2019
92630,3.444,9/25/2019
90638,7.457,9/25/2019
92551,6.653,9/25/2019
93291,2.893,9/25/2019
92545,8.474,9/25/2019
93291,3.761,9/25/2019
92346,7.773,9/25/2019
90620,3.444,9/25/2019
92345,6.401,9/25/2019
92706,3.602,9/25/2019
92544,3.517,9/25/2019
91763,3.761,9/25/2019
92544,9.257,9/25/2019
92883,3.614,9/25/2019
93065,4.339,9/25/2019
93291,4.659,9/25/2019
93277,9.126,9/25/2019
92860,8.349,9/25/2019
92590,8.474,9/25/2019
92337,3.589,9/25/2019
92543,3.002,9/25/2019
92870,2.702,9/25/2019
93215,4.659,9/25/2019
92649,3.911,9/25/2019
92882,7.058,9/25/2019
92311,5.496,9/25/2019
92507,2.71,9/25/2019
93560,3.813,9/25/2019
93292,6.697,9/25/2019
93560,5.387,9/25/2019
92260,14.464,9/25/2019
90620,3.902,9/25/2019
92532,4.339,9/25/2019
90606,4.323,9/25/2019
91001,2.314,9/25/2019
93010,5.197,9/25/2019
91745,4.131,9/25/2019
93274,8.752,9/25/2019
92336,6.653,9/25/2019
92399,5.354,9/25/2019
92264,8.64,9/25/2019
91745,2.542,9/25/2019
92596,2.71,9/25/2019
93065,4.628,9/25/2019
93010,5.458,9/25/2019
92551,6.364,9/25/2019
92545,3.761,9/25/2019
92596,2.71,9/25/2019
90807,3.782,9/25/2019
92545,5.649,9/25/2019
92596,2.71,9/25/2019
92596,2.71,9/25/2019
93551,5.444,9/25/2019
92336,9.637,9/25/2019
92596,2.71,9/25/2019
93065,7.202,9/25/2019
92223,2.604,9/25/2019
92881,11.985,9/25/2019
92596,2.71,9/25/2019
92508,5.786,9/25/2019
92392,6.351,9/25/2019
93518,5.567,9/25/2019
90630,8.715,9/25/2019
90712,3.087,9/25/2019
92553,5.207,9/25/2019
91384,8.936,9/25/2019
92870,4.803,9/25/2019
92708,8.728,9/25/2019
92586,3.38,9/25/2019
92707,4.685,9/25/2019
92373,6.647,9/25/2019
92586,4.97,9/25/2019
90277,5.774,9/25/2019
92346,5.522,9/25/2019
91302,10.768,9/25/2019
91739,11.102,9/25/2019
92592,4.245,9/25/2019
91354,9.869,9/25/2019
92240,4.628,9/25/2019
92223,5.251,9/25/2019
92399,4.358,9/25/2019
93551,5.73,9/25/2019
92585,3.614,9/25/2019
90274,6.355,9/25/2019
90247,1.798,9/25/2019
92618,4.517,9/25/2019
90249,3.402,9/25/2019
93536,9.073,9/25/2019
90602,8.286,9/25/2019
92883,5.251,9/25/2019
93003,7.521,9/25/2019
90260,5.104,9/25/2019
91739,8.799,9/25/2019
92544,9.604,9/25/2019
92592,5.084,9/25/2019
92591,4.652,9/25/2019
92551,8.389,9/25/2019
93560,2.292,9/25/2019
92553,4.339,9/25/2019
93219,125.115,9/25/2019
93219,159.629,9/25/2019
92584,3.395,9/25/2019
93111,4.5,9/25/2019
93065,5.403,9/25/2019
93030,13.188,9/25/2019
92316,3.623,9/25/2019
90638,6.211,9/25/2019
92880,7.698,9/25/2019
91765,9.307,9/25/2019
92399,4.658,9/25/2019
90503,5.927,9/26/2019
93230,16.09,9/26/2019
92563,2.937,9/26/2019
92582,5.435,9/26/2019
92336,5.435,9/26/2019
92651,5.336,9/26/2019
91773,4.418,9/26/2019
91710,2.292,9/26/2019
91752,2.287,9/26/2019
91803,7.835,9/26/2019
92377,4.97,9/26/2019
92880,6.211,9/26/2019
92311,4.318,9/26/2019
92374,6.478,9/26/2019
92307,12.038,9/26/2019
92373,6.005,9/26/2019
92596,7.504,9/26/2019
92587,9.45,9/26/2019
91770,2.71,9/26/2019
92399,5.176,9/26/2019
93534,5.294,9/26/2019
92557,4.399,9/26/2019
92883,8.325,9/26/2019
92260,4.725,9/26/2019
92545,6.59,9/26/2019
91108,5.47,9/26/2019
91752,8.007,9/26/2019
93230,8.56,9/26/2019
92555,11.544,9/26/2019
92376,5.378,9/26/2019
93274,4.796,9/26/2019
92211,9.45,9/26/2019
92211,9.45,9/26/2019
90638,5.306,9/26/2019
92270,9.92,9/26/2019
91302,17.947,9/26/2019
92543,5.496,9/26/2019
93274,6.943,9/26/2019
92262,4.918,9/26/2019
92583,3.302,9/26/2019
91791,5.47,9/26/2019
92264,7.383,9/26/2019
92211,6.202,9/26/2019
90043,12.409,9/26/2019
93274,3.761,9/26/2019
92585,7.097,9/26/2019
91780,6.099,9/26/2019
93291,6.263,9/26/2019
92337,4.524,9/26/2019
90703,5.496,9/26/2019
91354,4.984,9/26/2019
92821,5.387,9/26/2019
91701,3.892,9/26/2019
90404,4.088,9/26/2019
92262,5.379,9/26/2019
90063,2.73,9/26/2019
91320,7.811,9/26/2019
91768,6.982,9/26/2019
93291,11.707,9/26/2019
92284,4.339,9/26/2019
92284,2.893,9/26/2019
91711,7.762,9/26/2019
92586,2.893,9/26/2019
92545,5.47,9/26/2019
92346,4.559,9/26/2019
92262,2.604,9/26/2019
92404,2.893,9/26/2019
92320,4.298,9/26/2019
93551,4.584,9/26/2019
91762,2.303,9/26/2019
92260,8.52,9/26/2019
90808,3.614,9/26/2019
92301,2.71,9/26/2019
93291,7.273,9/26/2019
93230,3.709,9/26/2019
91789,5.398,9/26/2019
91748,3.395,9/26/2019
90631,8.775,9/26/2019
92394,5.865,9/26/2019
91786,5.84,9/26/2019
90249,1.88,9/26/2019
92399,6.618,9/26/2019
90606,9.456,9/26/2019
90606,6.162,9/26/2019
92592,3.419,9/26/2019
92586,4.05,9/26/2019
93536,6.837,9/26/2019
92530,3.614,9/26/2019
90631,3.444,9/26/2019
90247,1.798,9/26/2019
93003,4.324,9/26/2019
92835,7.495,9/26/2019
92336,3.761,9/26/2019
92679,7.639,9/26/2019
90631,1.807,9/26/2019
92886,6.094,9/26/2019
90245,5.089,9/26/2019
91701,4.968,9/26/2019
92551,5.403,9/26/2019
92821,7.307,9/26/2019
92705,6.364,9/26/2019
92551,4.323,9/26/2019
92602,5.421,9/26/2019
93021,7.804,9/26/2019
92392,2.71,9/26/2019
92545,4.584,9/26/2019
91784,6.982,9/26/2019
92345,2.432,9/26/2019
92683,3.839,9/26/2019
90712,5.496,9/26/2019
91387,3.703,9/26/2019
92562,5.246,9/26/2019
92886,7.971,9/26/2019
92553,5.207,9/26/2019
93560,3.725,9/26/2019
92223,2.893,9/26/2019
92562,5.496,9/26/2019
90706,4.159,9/26/2019
93257,5.241,9/26/2019
92223,4.584,9/26/2019
92320,6.075,9/26/2019
92630,10.101,9/26/2019
92845,6.521,9/26/2019
93292,4.659,9/26/2019
93534,2.883,9/26/2019
91355,6.943,9/26/2019
92571,8.968,9/26/2019
93534,7.207,9/26/2019
93535,3.152,9/26/2019
90680,2.599,9/26/2019
91007,6.943,9/26/2019
92586,2.912,9/26/2019
93551,3.438,9/26/2019
92563,5.681,9/26/2019
92240,5.28,9/26/2019
91791,7.401,9/26/2019
91766,5.698,9/26/2019
90640,3.703,9/26/2019
92223,2.586,9/26/2019
92557,4.903,9/26/2019
92545,6.876,9/26/2019
91709,5.207,9/26/2019
93551,8.79,9/26/2019
93015,7.655,9/26/2019
92394,3.438,9/26/2019
91764,3.91,9/26/2019
92530,3.614,9/26/2019
90638,3.626,9/26/2019
92404,4.05,9/26/2019
92879,10.26,9/26/2019
92277,6.075,9/26/2019
93292,5.823,9/26/2019
92843,5.882,9/26/2019
93535,3.836,9/26/2019
92596,21.617,9/26/2019
92210,14.471,9/26/2019
92584,2.71,9/26/2019
92555,6.95,9/26/2019
93015,4.818,9/26/2019
92706,3.881,9/26/2019
93291,5.457,9/26/2019
92562,2.877,9/26/2019
93063,6.075,9/26/2019
93505,6.805,9/26/2019
92840,6.47,9/26/2019
91770,2.71,9/26/2019
92883,3.501,9/26/2019
91387,2.314,9/26/2019
91780,5.541,9/26/2019
91709,6.521,9/26/2019
92507,3.614,9/26/2019
93536,6.889,9/26/2019
92530,11.86,9/26/2019
92223,6.653,9/26/2019
92586,5.207,9/26/2019
92883,4.084,9/26/2019
90703,5.954,9/26/2019
91765,10.333,9/26/2019
93551,4.725,9/26/2019
93551,2.595,9/26/2019
91711,4.79,9/26/2019
92301,3.892,9/26/2019
92570,8.483,9/26/2019
90265,12.102,9/26/2019
92374,2.287,9/26/2019
92691,13.468,9/26/2019
90255,44.638,9/26/2019
93230,42.999,9/26/2019
93561,2.329,9/26/2019
91789,3.144,9/26/2019
90807,16.87,9/26/2019
90265,18.01,9/26/2019
93247,1.894,9/26/2019
93257,3.866,9/26/2019
92591,8.169,9/26/2019
92252,7.394,9/26/2019
92591,7.205,9/26/2019
91761,2.727,9/26/2019
92223,5.532,9/27/2019
92336,2.181,9/27/2019
92563,2.136,9/27/2019
92660,2.67,9/27/2019
92563,3.204,9/27/2019
92563,2.67,9/27/2019
92563,3.204,9/27/2019
91024,7.541,9/27/2019
92544,4.797,9/27/2019
92545,9.868,9/27/2019
92509,7.228,9/27/2019
92591,3.803,9/27/2019
90275,6.629,9/27/2019
91752,2.287,9/27/2019
91752,2.287,9/27/2019
90250,3.604,9/27/2019
93561,7.24,9/27/2019
90278,6.904,9/27/2019
92591,5.376,9/27/2019
93001,4.901,9/27/2019
92883,9.45,9/27/2019
92618,2.454,9/27/2019
92618,2.727,9/27/2019
92618,2.181,9/27/2019
92618,2.454,9/27/2019
92618,2.727,9/27/2019
92252,5.354,9/27/2019
92376,3.623,9/27/2019
92211,14.471,9/27/2019
93561,6.47,9/27/2019
92618,4.517,9/27/2019
90249,1.88,9/27/2019
92270,13.69,9/27/2019
92676,11.736,9/27/2019
92867,4.712,9/27/2019
92260,10.041,9/27/2019
92210,10.336,9/27/2019
92596,3.961,9/27/2019
92260,7.629,9/27/2019
92584,7.705,9/27/2019
92563,10.693,9/27/2019
92831,4.624,9/27/2019
93552,10.223,9/27/2019
93274,8.8,9/27/2019
92691,2.883,9/27/2019
92551,3.395,9/27/2019
92592,21.278,9/27/2019
91763,5.207,9/27/2019
92563,6.903,9/27/2019
93063,4.64,9/27/2019
90805,8.47,9/27/2019
92404,3.831,9/27/2019
92308,4.894,9/27/2019
90814,8.943,9/27/2019
92394,5.701,9/27/2019
92883,10.414,9/27/2019
93551,7.449,9/27/2019
92704,2.945,9/27/2019
92881,7.947,9/27/2019
92840,5.496,9/27/2019
92240,4.189,9/27/2019
93291,4.593,9/27/2019
90808,3.614,9/27/2019
92708,14.891,9/27/2019
92545,6.919,9/27/2019
93291,9.667,9/27/2019
90720,4.937,9/27/2019
91745,5.365,9/27/2019
91786,5.207,9/27/2019
93514,1.428,9/27/2019
92835,8.507,9/27/2019
93553,4.202,9/27/2019
91764,3.6,9/27/2019
93004,6.289,9/27/2019
91711,8.307,9/27/2019
92708,15.278,9/27/2019
92211,9.369,9/27/2019
92881,7.799,9/27/2019
93535,3.441,9/27/2019
92392,3.866,9/27/2019
92307,9.875,9/27/2019
90249,7.232,9/27/2019
92260,5.45,9/27/2019
92507,4.517,9/27/2019
92377,6.631,9/27/2019
92583,2.877,9/27/2019
92880,5.786,9/27/2019
92544,7.811,9/27/2019
91701,2.865,9/27/2019
93274,3.761,9/27/2019
92394,4.05,9/27/2019
91724,7.691,9/27/2019
92507,2.71,9/27/2019
92831,3.177,9/27/2019
92883,8.968,9/27/2019
91761,3.614,9/27/2019
91030,3.259,9/27/2019
92557,3.565,9/27/2019
92591,7.295,9/27/2019
93065,5.818,9/27/2019
92584,3.614,9/27/2019
92596,5.316,9/27/2019
91708,2.71,9/27/2019
92262,6.064,9/27/2019
92596,5.649,9/27/2019
91730,8.968,9/27/2019
92562,6.779,9/27/2019
93117,2.71,9/27/2019
90650,5.387,9/27/2019
92563,9.039,9/27/2019
92562,2.71,9/27/2019
92883,2.71,9/27/2019
92530,3.614,9/27/2019
93552,3.821,9/27/2019
91784,2.71,9/27/2019
91360,6.579,9/27/2019
93552,4.64,9/27/2019
91784,2.71,9/27/2019
92374,6.837,9/27/2019
90810,6.776,9/27/2019
92618,4.517,9/27/2019
91750,3.686,9/27/2019
90620,5.822,9/27/2019
92869,3.544,9/27/2019
92320,2.71,9/27/2019
92392,2.772,9/27/2019
92602,5.421,9/27/2019
91784,2.71,9/27/2019
92604,4.937,9/27/2019
92832,2.268,9/27/2019
93257,3.203,9/27/2019
92591,7.097,9/27/2019
92336,5.496,9/27/2019
90620,7.143,9/27/2019
92880,3.466,9/27/2019
91762,3.614,9/27/2019
90706,4.315,9/27/2019
92584,6.131,9/27/2019
92683,6.95,9/27/2019
92880,5.306,9/27/2019
92880,6.192,9/27/2019
92649,9.824,9/27/2019
92584,11.109,9/27/2019
92336,6.838,9/27/2019
91321,8.086,9/27/2019
92260,7.823,9/27/2019
92210,17.129,9/27/2019
91761,4.519,9/27/2019
93591,4.105,9/27/2019
92376,6.982,9/30/2019
93724,3.137,9/30/2019
92336,2.454,9/30/2019
91387,7.975,9/30/2019
92708,3.401,9/30/2019
92284,5.102,9/30/2019
91354,4.917,9/30/2019
93536,6.903,9/30/2019
92336,3.678,9/30/2019
92618,3.614,9/30/2019
92530,3.614,9/30/2019
92392,5.626,9/30/2019
91708,2.71,9/30/2019
91350,3.614,9/30/2019
93205,5.47,9/30/2019
93291,22.816,9/30/2019
91350,3.614,9/30/2019
91350,3.836,9/30/2019
92240,4.863,9/30/2019
92270,20.378,9/30/2019
92833,5.438,9/30/2019
93230,4.019,9/30/2019
91763,12.955,9/30/2019
91006,10.333,9/30/2019
92592,5.085,9/30/2019
93555,6.492,9/30/2019
91709,5.104,9/30/2019
92530,3.614,9/30/2019
91350,5.189,9/30/2019
92553,3.623,9/30/2019
90640,3.591,9/30/2019
90275,6.304,9/30/2019
92211,10.041,9/30/2019
92618,4.517,9/30/2019
93292,9.091,9/30/2019
92618,4.517,9/30/2019
90063,3.395,9/30/2019
92618,3.614,9/30/2019
91390,3.614,9/30/2019
91762,2.71,9/30/2019
91016,4.863,9/30/2019
90631,1.807,9/30/2019
91350,3.614,9/30/2019
92344,8.389,9/30/2019
92683,6.66,9/30/2019
92602,5.421,9/30/2019
92618,3.614,9/30/2019
93274,4.564,9/30/2019
92867,6.382,9/30/2019
90266,6.364,9/30/2019
91762,2.108,9/30/2019
91762,2.108,9/30/2019
90740,7.666,9/30/2019
92592,10.214,9/30/2019
91709,9.083,9/30/2019
93277,8.144,9/30/2019
92592,5.528,9/30/2019
92376,9.257,9/30/2019
93257,10.482,9/30/2019
90640,4.863,9/30/2019
92584,5.293,9/30/2019
90814,3.459,9/30/2019
90242,5.143,9/30/2019
92584,2.546,9/30/2019
92563,9.054,9/30/2019
92346,4.527,9/30/2019
92860,11.203,9/30/2019
90706,5.508,9/30/2019
93221,7.974,9/30/2019
92592,4.871,9/30/2019
93551,8.387,9/30/2019
92592,9.024,9/30/2019
91767,7.917,9/30/2019
92335,6.631,9/30/2019
92532,7.171,9/30/2019
93021,8.678,9/30/2019
90807,5.652,9/30/2019
90245,2.268,9/30/2019
92407,7.811,9/30/2019
92570,8.678,9/30/2019
92508,9.951,9/30/2019
91350,8.231,9/30/2019
92307,3.782,9/30/2019
92648,4.05,9/30/2019
92592,9.749,9/30/2019
91350,6.619,9/30/2019
93535,4.036,9/30/2019
92371,7.406,9/30/2019
91730,7.846,9/30/2019
91789,5.852,9/30/2019
91746,3.97,9/30/2019
93277,5.671,9/30/2019
90631,5.496,9/30/2019
93534,8.882,9/30/2019
93010,3.302,9/30/2019
92345,3.91,9/30/2019
92596,11.082,9/30/2019
92223,3.441,9/30/2019
92284,8.278,9/30/2019
91701,6.508,9/30/2019
92284,5.907,9/30/2019
92551,6.943,9/30/2019
91355,7.985,9/30/2019
91016,2.933,9/30/2019
93534,4.011,9/30/2019
90712,5.075,9/30/2019
90247,2.71,9/30/2019
91350,3.836,9/30/2019
92346,2.314,9/30/2019
92562,5.021,9/30/2019
92346,7.639,9/30/2019
90631,1.807,9/30/2019
92596,3.866,9/30/2019
90631,1.807,9/30/2019
93555,3.037,9/30/2019
92880,2.702,9/30/2019
92780,8.169,9/30/2019
93536,5.385,9/30/2019
91784,2.71,9/30/2019
93257,3.785,9/30/2019
92553,7.449,9/30/2019
92705,7.846,9/30/2019
93560,2.835,9/30/2019
92308,7.002,9/30/2019
92405,3.602,9/30/2019
93004,3.002,9/30/2019
92345,5.403,9/30/2019
92602,12.953,9/30/2019
92780,4.024,9/30/2019
90650,4.018,9/30/2019
93535,2.702,9/30/2019
91762,3.614,9/30/2019
91351,3.614,9/30/2019
93551,6.16,9/30/2019
93230,6.334,9/30/2019
92860,7.666,9/30/2019
93551,3.52,9/30/2019
92563,7.369,9/30/2019
93063,4.628,9/30/2019
92234,4.339,9/30/2019
91770,2.71,9/30/2019
93555,10.191,9/30/2019
92260,4.725,9/30/2019
93536,8.834,9/30/2019
92530,2.71,9/30/2019
92530,2.71,9/30/2019
90805,7.495,9/30/2019
91792,2.306,9/30/2019
92530,2.71,9/30/2019
92377,6.054,9/30/2019
91390,3.614,9/30/2019
93560,3.55,9/30/2019
92596,2.71,9/30/2019
92307,5.952,9/30/2019
92530,3.614,9/30/2019
92618,4.517,9/30/2019
90650,3.455,9/30/2019
92507,4.517,9/30/2019
92692,3.343,9/30/2019
92392,4.31,9/30/2019
92562,9.321,9/30/2019
90715,4.057,9/30/2019
92223,4.775,9/30/2019
91801,3.763,9/30/2019
92336,195.236,9/30/2019
90211,26.251,9/30/2019
91302,8.217,10/1/2019
92284,4.057,10/1/2019
92336,2.181,10/1/2019
92336,2.454,10/1/2019
92392,3.471,10/1/2019
92225,3.597,10/1/2019
92336,4.09,10/1/2019
92336,1.909,10/1/2019
93546,7.823,10/1/2019
92567,10.506,10/1/2019
92336,2.727,10/1/2019
92688,6.48,10/1/2019
90274,8.214,10/1/2019
93291,5.421,10/1/2019
92592,2.71,10/1/2019
92223,11.118,10/1/2019
92570,4.141,10/1/2019
93277,5.601,10/1/2019
92532,7.074,10/1/2019
92618,2.181,10/1/2019
93291,2.281,10/1/2019
92210,33.877,10/1/2019
91768,3.037,10/1/2019
92595,13.822,10/1/2019
93040,3.313,10/1/2019
92585,5.863,10/1/2019
92407,1.909,10/1/2019
92407,1.909,10/1/2019
92407,1.909,10/1/2019
92679,7.971,10/1/2019
91108,6.99,10/1/2019
92562,4.323,10/1/2019
92596,3.614,10/1/2019
92584,9.868,10/1/2019
92320,2.454,10/1/2019
92320,2.727,10/1/2019
92392,2.71,10/1/2019
92320,2.727,10/1/2019
93063,11.645,10/1/2019
92320,2.727,10/1/2019
92336,6.211,10/1/2019
91350,3.614,10/1/2019
92320,2.727,10/1/2019
92320,2.727,10/1/2019
92404,4.917,10/1/2019
92210,7.679,10/1/2019
92596,3.614,10/1/2019
92841,4.694,10/1/2019
93277,5.457,10/1/2019
90606,4.97,10/1/2019
90806,4.694,10/1/2019
92602,5.421,10/1/2019
92649,5.421,10/1/2019
93063,4.918,10/1/2019
93514,6.519,10/1/2019
92663,6.686,10/1/2019
93023,4.298,10/1/2019
93023,10.227,10/1/2019
90275,6.064,10/1/2019
93514,3.911,10/1/2019
92394,3.89,10/1/2019
92372,4.394,10/1/2019
92504,16.044,10/1/2019
92392,7.204,10/1/2019
93536,8.474,10/1/2019
93523,11.935,10/1/2019
93277,6.162,10/1/2019
91762,3.836,10/1/2019
92316,8.389,10/1/2019
92408,4.706,10/1/2019
90249,7.232,10/1/2019
92371,8.488,10/1/2019
92277,5.496,10/1/2019
90806,7.655,10/1/2019
93065,9.64,10/1/2019
92307,5.378,10/1/2019
91741,6.647,10/1/2019
92264,23.99,10/1/2019
92285,2.604,10/1/2019
92262,2.314,10/1/2019
93240,9.45,10/1/2019
92532,5.597,10/1/2019
91767,4.82,10/1/2019
92704,5.387,10/1/2019
92356,6.784,10/1/2019
92308,7.232,10/1/2019
93551,4.519,10/1/2019
92570,7.939,10/1/2019
92867,7.484,10/1/2019
92553,5.148,10/1/2019
93065,6.169,10/1/2019
93041,2.893,10/1/2019
93552,6.551,10/1/2019
92256,7.541,10/1/2019
92821,7.677,10/1/2019
91780,4.135,10/1/2019
93555,6.623,10/1/2019
91710,4.191,10/1/2019
93023,3.43,10/1/2019
92335,5.554,10/1/2019
91776,5.907,10/1/2019
92887,6.789,10/1/2019
91354,6.845,10/1/2019
92595,7.846,10/1/2019
92311,5.102,10/1/2019
92394,4.894,10/1/2019
92562,6.116,10/1/2019
92592,7.122,10/1/2019
92886,3.392,10/1/2019
90815,6.334,10/1/2019
92880,2.267,10/1/2019
92647,7.448,10/1/2019
92821,5.47,10/1/2019
92308,4.551,10/1/2019
91739,7.412,10/1/2019
91711,8.576,10/1/2019
90720,9.142,10/1/2019
91741,6.789,10/1/2019
93021,14.753,10/1/2019
92368,2.551,10/1/2019
92553,7.45,10/1/2019
92404,6.287,10/1/2019
93022,4.418,10/1/2019
90638,7.521,10/1/2019
93230,11.22,10/1/2019
93551,8.932,10/1/2019
92316,9.845,10/1/2019
92679,5.774,10/1/2019
92602,7.715,10/1/2019
91320,5.717,10/1/2019
92548,8.637,10/1/2019
92587,8.358,10/1/2019
92886,6.094,10/1/2019
90631,6.47,10/1/2019
91748,8.383,10/1/2019
91006,5.838,10/1/2019
92506,7.354,10/1/2019
92336,10.492,10/1/2019
92407,6.74,10/1/2019
91730,5.47,10/1/2019
92606,23.285,10/1/2019
93001,4.503,10/1/2019
92821,3.483,10/1/2019
92374,2.287,10/1/2019
92225,40.72,10/1/2019
92660,14.647,10/1/2019
90605,3.95,10/1/2019
92335,5.586,10/1/2019
90604,2.073,10/1/2019
90403,3.309,10/1/2019
91745,7.406,10/1/2019
92879,161.072,10/1/2019
93277,7.207,10/1/2019
93274,4.329,10/1/2019
92252,6.916,10/1/2019
92592,9.252,10/1/2019
92210,17.058,10/1/2019
92284,5.952,10/1/2019
92404,5.103,10/1/2019
92555,9.452,10/1/2019
92691,4.818,10/1/2019
92883,3.272,10/1/2019
92301,9.369,10/2/2019
92587,6.211,10/2/2019
93036,7.764,10/2/2019
91776,54.157,10/2/2019
92530,3.105,10/2/2019
93534,7.935,10/2/2019
92407,9.491,10/2/2019
92592,5.093,10/2/2019
92620,4.559,10/2/2019
93514,5.867,10/2/2019
92618,3.614,10/2/2019
93550,4.399,10/2/2019
91350,1.996,10/2/2019
91350,1.996,10/2/2019
91350,1.986,10/2/2019
91350,1.996,10/2/2019
92584,6.987,10/2/2019
92882,5.703,10/2/2019
92210,17.927,10/2/2019
92879,6.987,10/2/2019
92260,23.468,10/2/2019
92320,2.727,10/2/2019
92320,2.727,10/2/2019
93230,5.421,10/2/2019
92543,2.257,10/2/2019
92240,5.932,10/2/2019
92562,4.659,10/2/2019
92592,4.81,10/2/2019
92301,2.71,10/2/2019
93230,5.421,10/2/2019
92223,2.877,10/2/2019
92592,2.834,10/2/2019
92647,4.064,10/2/2019
92596,2.71,10/2/2019
92563,3.614,10/2/2019
92585,3.614,10/2/2019
90805,4.142,10/2/2019
92545,6.791,10/2/2019
90815,4.995,10/2/2019
92692,4.064,10/2/2019
92648,6.437,10/2/2019
92392,7.627,10/2/2019
93527,13.302,10/2/2019
90274,4.878,10/2/2019
92336,5.556,10/2/2019
92688,8.206,10/2/2019
92345,5.058,10/2/2019
93552,2.611,10/2/2019
93103,6.78,10/2/2019
91360,5.385,10/2/2019
93536,7.521,10/2/2019
92504,7.841,10/2/2019
92530,5.867,10/2/2019
92411,4.479,10/2/2019
91387,15.429,10/2/2019
92596,5.207,10/2/2019
92596,5.207,10/2/2019
93257,10.403,10/2/2019
92861,6.525,10/2/2019
91362,9.005,10/2/2019
92647,4.863,10/2/2019
91709,7.521,10/2/2019
92260,14.769,10/2/2019
91010,7.202,10/2/2019
93230,6.697,10/2/2019
93033,3.302,10/2/2019
92507,4.664,10/2/2019
90274,9.719,10/2/2019
93003,8.506,10/2/2019
92583,6.622,10/2/2019
92571,5.674,10/2/2019
91710,10.414,10/2/2019
92584,8.882,10/2/2019
92833,5.646,10/2/2019
91762,6.193,10/2/2019
93291,12.364,10/2/2019
92584,8.849,10/2/2019
92585,7.185,10/2/2019
90638,4.157,10/2/2019
92596,3.954,10/2/2019
92262,4.918,10/2/2019
91016,4.39,10/2/2019
91701,7.811,10/2/2019
93560,4.913,10/2/2019
91724,7.407,10/2/2019
93555,2.869,10/2/2019
92371,7.185,10/2/2019
92345,4.726,10/2/2019
91773,4.748,10/2/2019
90631,5.189,10/2/2019
91709,3.631,10/2/2019
92346,6.661,10/2/2019
93065,6.943,10/2/2019
92308,5.254,10/2/2019
92706,8.1,10/2/2019
93292,3.709,10/2/2019
93065,6.595,10/2/2019
92562,2.71,10/2/2019
92270,2.334,10/2/2019
91762,2.108,10/2/2019
91350,3.614,10/2/2019
92399,10.068,10/2/2019
92530,3.614,10/2/2019
92336,2.273,10/2/2019
92308,3.351,10/2/2019
92563,3.614,10/2/2019
92584,4.019,10/2/2019
92596,2.917,10/2/2019
