ZIPCODE,CAPACITY,DATE
92592,2.806,5/7/2020
91355,3.273,5/7/2020
90262,5.865,5/7/2020
92301,2.645,5/7/2020
92307,6.369,5/7/2020
91739,7.936,5/7/2020
92860,3.494,5/7/2020
92545,7.296,5/7/2020
90230,5.496,5/7/2020
92585,5.494,5/7/2020
92563,5.251,5/7/2020
93215,7.784,5/7/2020
90601,5.189,5/7/2020
92557,3.761,5/7/2020
91761,17.714,5/7/2020
90280,1.992,5/7/2020
93013,6.904,5/7/2020
92831,4.535,5/7/2020
93257,4.48,5/7/2020
93230,3.372,5/7/2020
92270,7.993,5/7/2020
92262,3.817,5/7/2020
92372,4.317,5/7/2020
92563,4.628,5/7/2020
92596,4.054,5/7/2020
92647,4.725,5/7/2020
92596,5.212,5/7/2020
92570,6.99,5/7/2020
92241,4.703,5/7/2020
92345,4.608,5/7/2020
91387,6.995,5/8/2020
91710,3.836,5/8/2020
92679,18.089,5/8/2020
92570,3.197,5/8/2020
93292,2.893,5/8/2020
93230,5.421,5/8/2020
92392,2.71,5/8/2020
91784,2.877,5/8/2020
91784,3.836,5/8/2020
93534,3.197,5/8/2020
91761,2.558,5/8/2020
92530,3.836,5/8/2020
90405,3.806,5/8/2020
92507,2.877,5/8/2020
92301,2.877,5/8/2020
91708,2.545,5/8/2020
92336,8.471,5/8/2020
92407,3.535,5/8/2020
92336,2.62,5/8/2020
92648,8.744,5/8/2020
92266,2.287,5/8/2020
92881,7.673,5/8/2020
92544,7.789,5/8/2020
92336,4.527,5/8/2020
93230,8.157,5/8/2020
92570,2.877,5/8/2020
93292,19.978,5/8/2020
92562,2.877,5/8/2020
92562,2.877,5/8/2020
93536,2.877,5/8/2020
92883,2.877,5/8/2020
93292,4.796,5/8/2020
92570,2.877,5/8/2020
92557,4.076,5/8/2020
93103,4.035,5/8/2020
92223,2.264,5/8/2020
92557,3.836,5/8/2020
91350,1.996,5/8/2020
91350,1.996,5/8/2020
91350,1.996,5/8/2020
92701,25.972,5/8/2020
91387,5.823,5/8/2020
92881,4.105,5/8/2020
91001,8.375,5/8/2020
93536,5.758,5/8/2020
92563,8.152,5/8/2020
92503,3.272,5/8/2020
92503,2.454,5/8/2020
90704,7.664,5/8/2020
92840,7.792,5/8/2020
93292,20.381,5/8/2020
93534,3.579,5/8/2020
91387,3.836,5/8/2020
91762,2.281,5/8/2020
92570,3.584,5/8/2020
93534,4.13,5/8/2020
93534,7.158,5/8/2020
92883,3.137,5/8/2020
92883,2.567,5/8/2020
92883,2.281,5/8/2020
92886,9.421,5/8/2020
93550,9.247,5/8/2020
92337,5.766,5/8/2020
93257,7.016,5/8/2020
92211,3.208,5/8/2020
91302,13.721,5/8/2020
92395,4.541,5/8/2020
90620,7.475,5/8/2020
92223,3.168,5/8/2020
92344,7.522,5/8/2020
92399,5.903,5/8/2020
92883,7.503,5/8/2020
93291,9.821,5/8/2020
92346,4.97,5/8/2020
92840,2.401,5/8/2020
92880,3.648,5/8/2020
92336,3.821,5/8/2020
92395,3.233,5/8/2020
93555,5.865,5/8/2020
92544,5.572,5/8/2020
93562,3.235,5/8/2020
93230,4.43,5/8/2020
93257,5.532,5/8/2020
91024,8.575,5/8/2020
93065,2.912,5/8/2020
92404,7.521,5/8/2020
92336,5.241,5/8/2020
93010,3.494,5/8/2020
92264,4.919,5/8/2020
90275,4.659,5/8/2020
93227,3.219,5/8/2020
92708,2.912,5/8/2020
93292,3.494,5/8/2020
92835,9.257,5/8/2020
90505,3.471,5/8/2020
92509,6.225,5/8/2020
92880,3.785,5/8/2020
91780,8.849,5/8/2020
93230,3.203,5/8/2020
90275,5.189,5/8/2020
92270,26.875,5/8/2020
92316,4.95,5/8/2020
92882,6.943,5/8/2020
92704,3.243,5/8/2020
91790,10.43,5/8/2020
92708,5.823,5/8/2020
93277,8.735,5/8/2020
93291,6.405,5/8/2020
92354,4.076,5/8/2020
92595,3.455,5/8/2020
93065,7.57,5/8/2020
92223,4.659,5/8/2020
93065,8.444,5/8/2020
93066,4.367,5/8/2020
92591,8.716,5/8/2020
92583,9.117,5/8/2020
92346,9.504,5/8/2020
92532,6.624,5/8/2020
90505,2.329,5/8/2020
92563,8.735,5/8/2020
92843,8.463,5/8/2020
92557,2.877,5/9/2020
92557,2.877,5/9/2020
92883,50.411,5/9/2020
92346,2.108,5/9/2020
90063,9.657,5/9/2020
92618,3.614,5/9/2020
91761,2.877,5/9/2020
92346,7.467,5/9/2020
92582,3.614,5/9/2020
93221,13.6,5/9/2020
91340,26.847,5/9/2020
91350,2.877,5/9/2020
93230,6.025,5/9/2020
92880,2.62,5/9/2020
91723,1.783,5/9/2020
92618,3.554,5/9/2020
93536,5.543,5/9/2020
91762,5.792,5/9/2020
90405,4.225,5/9/2020
92586,2.987,5/9/2020
91730,2.314,5/9/2020
93063,4.559,5/9/2020
92509,7.826,5/9/2020
92308,6.146,5/9/2020
92210,11.407,5/9/2020
90660,3.961,5/9/2020
92337,6.586,5/9/2020
93543,6.47,5/9/2020
92308,5.078,5/9/2020
92223,6.912,5/9/2020
90808,2.401,5/9/2020
92553,6.697,5/9/2020
92592,8.364,5/9/2020
92782,2.328,5/9/2020
92782,2.328,5/9/2020
92782,2.328,5/9/2020
92602,2.71,5/9/2020
90040,120.37,5/11/2020
90040,120.37,5/11/2020
91350,6.521,5/11/2020
92780,29.149,5/11/2020
91762,4.863,5/11/2020
93292,5.411,5/11/2020
92373,2.401,5/11/2020
91762,5.039,5/11/2020
92252,6.095,5/11/2020
92509,3.112,5/11/2020
91307,9.977,5/11/2020
92614,24.874,5/11/2020
93535,5.881,5/11/2020
92592,9.2,5/11/2020
92252,2.313,5/11/2020
92881,7.673,5/11/2020
92880,1.984,5/11/2020
92585,2.264,5/11/2020
92679,10.256,5/11/2020
92371,4.779,5/11/2020
90630,4.221,5/11/2020
92879,11.947,5/11/2020
92345,7.168,5/11/2020
90660,3.547,5/11/2020
90630,8.771,5/11/2020
92585,2.727,5/11/2020
92618,4.255,5/11/2020
92627,6.571,5/11/2020
92647,6.382,5/11/2020
92585,3.422,5/11/2020
93292,7.168,5/11/2020
92503,2.454,5/11/2020
92503,2.999,5/11/2020
92503,2.999,5/11/2020
92503,2.454,5/11/2020
92596,2.181,5/11/2020
92596,2.181,5/11/2020
92596,2.181,5/11/2020
92596,2.454,5/11/2020
92596,2.181,5/11/2020
92587,10.988,5/11/2020
92596,2.181,5/11/2020
92596,2.454,5/11/2020
92596,2.181,5/11/2020
92530,3.455,5/11/2020
92345,4.101,5/11/2020
92880,2.62,5/11/2020
92880,2.62,5/11/2020
92647,3.002,5/11/2020
92270,24.141,5/11/2020
93560,7.044,5/11/2020
92592,5.47,5/11/2020
93534,3.82,5/11/2020
93277,6.497,5/11/2020
93230,2.62,5/11/2020
91351,2.181,5/11/2020
91351,2.181,5/11/2020
91351,2.181,5/11/2020
91351,2.181,5/11/2020
91351,1.909,5/11/2020
92880,5.834,5/11/2020
91710,4.865,5/11/2020
92648,5.496,5/11/2020
91350,3.836,5/11/2020
93551,3.971,5/11/2020
90640,3.454,5/11/2020
92626,8.624,5/11/2020
90650,3.174,5/11/2020
92270,12.699,5/11/2020
92374,20.655,5/11/2020
91767,2.769,5/11/2020
91744,3.678,5/11/2020
92592,7.273,5/11/2020
91740,3.799,5/11/2020
93551,4.682,5/11/2020
92583,3.494,5/11/2020
92241,5.786,5/11/2020
92886,13.082,5/11/2020
92223,4.084,5/11/2020
92782,2.62,5/11/2020
92782,2.62,5/11/2020
91301,14.147,5/11/2020
92553,6.988,5/11/2020
92584,4.084,5/11/2020
93277,6.988,5/11/2020
92346,5.865,5/11/2020
92584,7.861,5/11/2020
92336,6.405,5/11/2020
93065,4.659,5/11/2020
91722,7.204,5/11/2020
93505,5.241,5/11/2020
92234,8.362,5/11/2020
92585,3.614,5/11/2020
92626,2.329,5/11/2020
92562,4.193,5/11/2020
91723,5.261,5/11/2020
92881,10.414,5/11/2020
93534,5.823,5/11/2020
93010,2.62,5/11/2020
92509,2.984,5/11/2020
93552,4.005,5/11/2020
93065,4.076,5/11/2020
91001,11.082,5/11/2020
92240,4.097,5/11/2020
92530,4.627,5/11/2020
91762,4.95,5/11/2020
93560,4.367,5/11/2020
92555,6.651,5/11/2020
93065,5.532,5/11/2020
91762,6.988,5/11/2020
90804,2.863,5/11/2020
92346,4.367,5/11/2020
92587,7.762,5/11/2020
93010,5.312,5/11/2020
93274,9.317,5/11/2020
91387,5.241,5/11/2020
92345,4.982,5/11/2020
93230,4.134,5/11/2020
92841,2.329,5/11/2020
93257,2.62,5/11/2020
93277,7.086,5/11/2020
93023,4.367,5/11/2020
93202,4.659,5/11/2020
92708,5.241,5/11/2020
91746,5.532,5/11/2020
91761,3.401,5/11/2020
92270,9.822,5/11/2020
93003,2.329,5/11/2020
93560,2.912,5/11/2020
93535,6.423,5/11/2020
92532,3.785,5/11/2020
91350,6.146,5/11/2020
91387,3.836,5/12/2020
92708,6.943,5/12/2020
92679,7.902,5/12/2020
92653,8.022,5/12/2020
93274,7.019,5/12/2020
91355,5.915,5/12/2020
92880,3.501,5/12/2020
92620,2.558,5/12/2020
92679,4.917,5/12/2020
91773,6.837,5/12/2020
93230,10.078,5/12/2020
93010,17.137,5/12/2020
92308,25.587,5/12/2020
92504,2.71,5/12/2020
93291,21.058,5/12/2020
93724,3.137,5/12/2020
91792,162.08,5/12/2020
92337,5.376,5/12/2020
92618,2.877,5/12/2020
91761,4.182,5/12/2020
91350,3.836,5/12/2020
91708,2.545,5/12/2020
92882,10.753,5/12/2020
92627,3.713,5/12/2020
92262,7.088,5/12/2020
90601,7.088,5/12/2020
92211,5.907,5/12/2020
90620,3.961,5/12/2020
92883,2.877,5/12/2020
92377,6.152,5/12/2020
92587,8.625,5/12/2020
92562,2.877,5/12/2020
91350,4.796,5/12/2020
91350,4.796,5/12/2020
92592,4.619,5/12/2020
93230,5.241,5/12/2020
92503,2.454,5/12/2020
92880,2.62,5/12/2020
92595,3.743,5/12/2020
92880,2.62,5/12/2020
92880,2.328,5/12/2020
91709,3.638,5/12/2020
92821,3.471,5/12/2020
92336,2.281,5/12/2020
91708,2.281,5/12/2020
93215,7.476,5/12/2020
93535,3.579,5/12/2020
93514,3.637,5/12/2020
90706,6.414,5/12/2020
92284,9.688,5/12/2020
92592,6.58,5/12/2020
92571,2.264,5/12/2020
91354,9.73,5/12/2020
92780,2.857,5/12/2020
92399,2.608,5/12/2020
92860,5.161,5/12/2020
93004,4.803,5/12/2020
92561,24.26,5/12/2020
92316,5.952,5/12/2020
92592,10.779,5/12/2020
91773,4.209,5/12/2020
92882,8.764,5/12/2020
92782,2.338,5/12/2020
90275,4.667,5/12/2020
93285,4.849,5/12/2020
93534,4.13,5/12/2020
93534,4.682,5/12/2020
92647,2.329,5/12/2020
92677,3.529,5/12/2020
92545,3.744,5/12/2020
93265,7.481,5/12/2020
93230,8.86,5/12/2020
92395,2.351,5/12/2020
92262,4.05,5/12/2020
92320,4.05,5/12/2020
93023,6.405,5/12/2020
92563,4.659,5/12/2020
93274,5.823,5/12/2020
90808,7.096,5/12/2020
92234,2.893,5/12/2020
93560,6.697,5/12/2020
92503,4.628,5/12/2020
91384,5.823,5/12/2020
91354,5.457,5/12/2020
92223,8.682,5/12/2020
93552,3.823,5/12/2020
93004,7.57,5/12/2020
92705,3.602,5/12/2020
91354,6.988,5/12/2020
92392,4.226,5/12/2020
91301,13.012,5/12/2020
92563,7.001,5/12/2020
91708,4.628,5/12/2020
92562,5.783,5/12/2020
93536,3.836,5/12/2020
93215,3.659,5/12/2020
92840,5.544,5/12/2020
92660,5.554,5/12/2020
93257,3.197,5/12/2020
93552,4.706,5/12/2020
91360,9.899,5/12/2020
92618,3.501,5/12/2020
91762,2.769,5/12/2020
92373,8.951,5/12/2020
93023,15.319,5/12/2020
92335,4.838,5/12/2020
92604,4.659,5/12/2020
92394,4.43,5/12/2020
92240,7.974,5/12/2020
93534,5.241,5/12/2020
90262,3.459,5/12/2020
92584,6.686,5/12/2020
93033,2.892,5/12/2020
91750,9.281,5/12/2020
93535,3.785,5/12/2020
92320,4.628,5/12/2020
90278,5.166,5/12/2020
93065,3.785,5/12/2020
93535,3.743,5/12/2020
92782,7.598,5/12/2020
91354,6.943,5/12/2020
92320,4.05,5/12/2020
92620,4.678,5/12/2020
93550,3.203,5/12/2020
91706,2.987,5/12/2020
93117,5.241,5/12/2020
92234,4.057,5/12/2020
92831,23.164,5/12/2020
92555,6.988,5/12/2020
92372,17.28,5/12/2020
92507,7.261,5/12/2020
92584,3.168,5/12/2020
93010,4.95,5/12/2020
93536,5.301,5/12/2020
92831,10.295,5/12/2020
92364,188.709,5/12/2020
93274,16.986,5/12/2020
93274,37.005,5/12/2020
92320,3.836,5/13/2020
92592,2.727,5/13/2020
92557,3.836,5/13/2020
92840,7.341,5/13/2020
91762,139.537,5/13/2020
91767,5.578,5/13/2020
92883,4.796,5/13/2020
90232,10.91,5/13/2020
91761,1.909,5/13/2020
91761,1.909,5/13/2020
91761,1.909,5/13/2020
92618,3.836,5/13/2020
91762,3.836,5/13/2020
91766,4.182,5/13/2020
93514,9.903,5/13/2020
92587,13.546,5/13/2020
92336,4.527,5/13/2020
91740,4.779,5/13/2020
92377,3.584,5/13/2020
92335,4.48,5/13/2020
92336,7.467,5/13/2020
93023,6.202,5/13/2020
92882,9.558,5/13/2020
93277,2.911,5/13/2020
93277,2.911,5/13/2020
93277,2.62,5/13/2020
92562,2.877,5/13/2020
92562,2.877,5/13/2020
92562,2.877,5/13/2020
92335,5.688,5/13/2020
91302,17.12,5/13/2020
93555,10.802,5/13/2020
91767,3.302,5/13/2020
92503,2.999,5/13/2020
92883,8.735,5/13/2020
91351,5.976,5/13/2020
92223,4.054,5/13/2020
92336,2.281,5/13/2020
91752,6.454,5/13/2020
92509,4.252,5/13/2020
92392,9.353,5/13/2020
92860,4.997,5/13/2020
93551,3.743,5/13/2020
92562,18.878,5/13/2020
92881,7.804,5/13/2020
92234,4.356,5/13/2020
93257,5.102,5/13/2020
92780,9.257,5/13/2020
93534,3.445,5/13/2020
91733,1.591,5/13/2020
93257,4.48,5/13/2020
92595,2.911,5/13/2020
92262,6.653,5/13/2020
92571,4.896,5/13/2020
92843,4.627,5/13/2020
90703,5.166,5/13/2020
91770,3.902,5/13/2020
92869,7.902,5/13/2020
92407,2.314,5/13/2020
93230,8.488,5/13/2020
92782,7.554,5/13/2020
93230,5.807,5/13/2020
92320,6.838,5/13/2020
90290,3.836,5/13/2020
92407,2.911,5/13/2020
90277,7.084,5/13/2020
91764,6.173,5/13/2020
90221,6.193,5/13/2020
92782,6.99,5/13/2020
92301,2.939,5/13/2020
92336,3.584,5/13/2020
92336,2.351,5/13/2020
90620,4.367,5/13/2020
91740,6.923,5/13/2020
93551,5.514,5/13/2020
92592,5.316,5/13/2020
93292,5.823,5/13/2020
93535,2.492,5/13/2020
91730,8.364,5/13/2020
92240,5.76,5/13/2020
92563,5.084,5/13/2020
93230,7.069,5/13/2020
93291,5.823,5/13/2020
92626,5.021,5/13/2020
92840,6.926,5/13/2020
92831,18.384,5/13/2020
90650,2.634,5/13/2020
92223,8.64,5/13/2020
92545,2.679,5/13/2020
93535,2.329,5/13/2020
92661,6.877,5/13/2020
92308,3.785,5/13/2020
91746,4.622,5/13/2020
92394,3.203,5/13/2020
92407,8.444,5/13/2020
93030,4.367,5/13/2020
92392,5.544,5/13/2020
92691,3.761,5/13/2020
91001,4.739,5/13/2020
92545,2.791,5/13/2020
90606,3.494,5/13/2020
92592,9.117,5/13/2020
92545,6.336,5/13/2020
93292,4.659,5/13/2020
93105,3.602,5/13/2020
92553,5.042,5/13/2020
92691,2.912,5/13/2020
93274,3.761,5/13/2020
92532,4.032,5/13/2020
91761,6.075,5/13/2020
93534,2.329,5/13/2020
92610,9.602,5/13/2020
93535,4.975,5/13/2020
91350,5.952,5/13/2020
92563,4.135,5/13/2020
92604,3.841,5/13/2020
92392,7.488,5/13/2020
92509,4.032,5/13/2020
92308,6.048,5/13/2020
91001,7.782,5/13/2020
93033,7.505,5/13/2020
92320,2.71,5/14/2020
92320,2.71,5/14/2020
91350,3.836,5/14/2020
92256,5.832,5/14/2020
93543,10.703,5/14/2020
92336,7.1,5/14/2020
92617,3.548,5/14/2020
92883,2.877,5/14/2020
92557,3.78,5/14/2020
91791,8.86,5/14/2020
91708,2.505,5/14/2020
91708,2.505,5/14/2020
91708,2.783,5/14/2020
91708,2.783,5/14/2020
91740,10.454,5/14/2020
92530,2.877,5/14/2020
92583,5.675,5/14/2020
91767,7.819,5/14/2020
92374,5.078,5/14/2020
92543,4.691,5/14/2020
93063,5.788,5/14/2020
93063,4.857,5/14/2020
92346,5.078,5/14/2020
92883,2.877,5/14/2020
92582,3.836,5/14/2020
92545,5.496,5/14/2020
93230,11.787,5/14/2020
92551,6.429,5/14/2020
92679,8.98,5/14/2020
92886,2.994,5/14/2020
90807,5.455,5/14/2020
92346,4.808,5/14/2020
92508,6.943,5/14/2020
92887,5.806,5/14/2020
93292,3.761,5/14/2020
91730,6.549,5/14/2020
93552,4.628,5/14/2020
93219,4.03,5/14/2020
92336,3.197,5/14/2020
92336,2.281,5/14/2020
92234,2.893,5/14/2020
92336,2.281,5/14/2020
92336,2.281,5/14/2020
93534,13.215,5/14/2020
93535,6.332,5/14/2020
92504,11.406,5/14/2020
92252,9.45,5/14/2020
90275,3.039,5/14/2020
93291,2.877,5/14/2020
92223,6.405,5/14/2020
91767,3.785,5/14/2020
92553,6.988,5/14/2020
91724,9.725,5/14/2020
92887,7.083,5/14/2020
93110,7.242,5/14/2020
91737,11.064,5/14/2020
92347,7.886,5/14/2020
92880,6.197,5/14/2020
92780,4,5/14/2020
93551,6.943,5/14/2020
90056,4.364,5/14/2020
93033,2.62,5/14/2020
92782,2.328,5/14/2020
92782,2.328,5/14/2020
92782,2.62,5/14/2020
92782,2.62,5/14/2020
92782,2.328,5/14/2020
92335,6.697,5/14/2020
92591,1.996,5/14/2020
92591,1.996,5/14/2020
91387,5.625,5/14/2020
92571,4.659,5/14/2020
92618,6.092,5/14/2020
93543,4.252,5/14/2020
90638,5.611,5/14/2020
93551,5.156,5/14/2020
92586,3.785,5/14/2020
92688,4.578,5/14/2020
93292,2.912,5/14/2020
93004,3.203,5/14/2020
92553,4.367,5/14/2020
92869,7.902,5/14/2020
90710,6.238,5/14/2020
93274,5.967,5/14/2020
92614,3.203,5/14/2020
93277,5.823,5/14/2020
93030,3.203,5/14/2020
92705,4.984,5/14/2020
92545,5.241,5/14/2020
92833,3.046,5/14/2020
93534,2.442,5/14/2020
93291,10.256,5/14/2020
91748,5.532,5/14/2020
92596,4.329,5/14/2020
92557,6.469,5/14/2020
90605,13.427,5/14/2020
90630,5.783,5/14/2020
93036,3.785,5/14/2020
92587,5.609,5/14/2020
92705,6.114,5/14/2020
93003,2.702,5/14/2020
93003,3.929,5/14/2020
92503,5.403,5/14/2020
92865,4.141,5/14/2020
92344,5.986,5/14/2020
90720,4.984,5/14/2020
92311,3.203,5/14/2020
93552,3.494,5/14/2020
91773,2.987,5/14/2020
92567,10.846,5/14/2020
93552,2.911,5/14/2020
93291,5.76,5/14/2020
92679,6.321,5/14/2020
93550,3.112,5/14/2020
92840,5.372,5/14/2020
91752,3.716,5/14/2020
91708,2.727,5/15/2020
92223,2.71,5/15/2020
92626,7.941,5/15/2020
92562,2.877,5/15/2020
93215,11.697,5/15/2020
93010,9.121,5/15/2020
90604,7.784,5/15/2020
91750,7.936,5/15/2020
92336,2.877,5/15/2020
90001,6.078,5/15/2020
92651,5.205,5/15/2020
92630,7.49,5/15/2020
93063,6.962,5/15/2020
91786,4.43,5/15/2020
92223,3.501,5/15/2020
92545,23.458,5/15/2020
92563,4.81,5/15/2020
90746,4.583,5/15/2020
91708,2.545,5/15/2020
92530,13.441,5/15/2020
92548,10.367,5/15/2020
92584,0.903,5/15/2020
91748,29.712,5/15/2020
93286,11.097,5/15/2020
91741,15.234,5/15/2020
92562,2.877,5/15/2020
92596,3.836,5/15/2020
93105,8.358,5/15/2020
92307,6.068,5/15/2020
93215,4.08,5/15/2020
92596,2.264,5/15/2020
92585,6.678,5/15/2020
90703,10.941,5/15/2020
90266,3.471,5/15/2020
93291,4.628,5/15/2020
92407,5.4,5/15/2020
92336,2.281,5/15/2020
92407,4.706,5/15/2020
90504,3.266,5/15/2020
91024,5.367,5/15/2020
90650,4.748,5/15/2020
92392,3.729,5/15/2020
93536,3.579,5/15/2020
92584,7.903,5/15/2020
92503,6.385,5/15/2020
90265,3.74,5/15/2020
92647,3.961,5/15/2020
91755,3.761,5/15/2020
93550,4.076,5/15/2020
93555,10.336,5/15/2020
93535,4.109,5/15/2020
92705,5.353,5/15/2020
92555,6.191,5/15/2020
91745,6.943,5/15/2020
93202,5.823,5/15/2020
92592,6.713,5/15/2020
92376,7.978,5/15/2020
92530,3.203,5/15/2020
92336,2.912,5/15/2020
93292,5.348,5/15/2020
92880,2.334,5/15/2020
92225,7.074,5/15/2020
91752,4.209,5/15/2020
93010,2.042,5/15/2020
93292,2.314,5/15/2020
92354,5.836,5/15/2020
91732,4.62,5/15/2020
91016,6.421,5/15/2020
91387,12.146,5/15/2020
92584,2.877,5/15/2020
92377,7.323,5/15/2020
93274,4.367,5/15/2020
91001,5.261,5/15/2020
90706,3.302,5/15/2020
91784,7.16,5/15/2020
93591,2.769,5/15/2020
90746,5.403,5/15/2020
92392,3.456,5/15/2020
92411,3.792,5/15/2020
90706,4.678,5/15/2020
93065,4.803,5/15/2020
91770,7.609,5/15/2020
92563,6.87,5/15/2020
91351,4.367,5/15/2020
92509,3.15,5/15/2020
92392,5.538,5/15/2020
92284,5.532,5/15/2020
91791,7.476,5/15/2020
92264,5.351,5/15/2020
93552,4.628,5/15/2020
92870,4.329,5/15/2020
92532,4.476,5/15/2020
93030,3.105,5/15/2020
92240,3.378,5/15/2020
90631,10.113,5/15/2020
92557,4.39,5/15/2020
92346,6.593,5/15/2020
92234,3.761,5/15/2020
92301,4.685,5/15/2020
92543,6.336,5/15/2020
93003,7.473,5/15/2020
92563,4.628,5/15/2020
92234,5.054,5/15/2020
90620,5.205,5/15/2020
93215,3.171,5/15/2020
90712,8.928,5/15/2020
93035,3.004,5/15/2020
92337,10.898,5/15/2020
93065,5.232,5/15/2020
93534,7.686,5/15/2020
92262,203.837,5/15/2020
92570,4.476,5/16/2020
92570,4.476,5/16/2020
92570,4.476,5/16/2020
92570,3.197,5/16/2020
92570,3.197,5/16/2020
92530,3.836,5/16/2020
92530,2.877,5/16/2020
92530,2.877,5/16/2020
92530,2.877,5/16/2020
92881,6.714,5/16/2020
92270,14.083,5/16/2020
92570,3.836,5/16/2020
91350,3.836,5/16/2020
93552,3.761,5/16/2020
92585,1.996,5/16/2020
92585,1.996,5/16/2020
92585,1.996,5/16/2020
92585,1.996,5/16/2020
92563,4.054,5/16/2020
92584,1.996,5/16/2020
92584,1.996,5/16/2020
92585,1.996,5/16/2020
92584,1.996,5/16/2020
92585,1.996,5/16/2020
92585,1.996,5/16/2020
93552,3.761,5/16/2020
92883,3.137,5/16/2020
92318,3.993,5/16/2020
93274,2.893,5/16/2020
93060,2.181,5/16/2020
93060,2.454,5/16/2020
93060,2.181,5/16/2020
93060,2.181,5/16/2020
93060,2.454,5/16/2020
93060,2.181,5/16/2020
93001,2.363,5/16/2020
91711,4.559,5/16/2020
92260,5.907,5/16/2020
90815,5.611,5/16/2020
92860,13.8,5/16/2020
92336,2.317,5/16/2020
92883,5.855,5/16/2020
92544,2.912,5/16/2020
90804,4.136,5/16/2020
92503,4.552,5/16/2020
92870,8.951,5/16/2020
91302,8.665,5/16/2020
93551,9.899,5/16/2020
93555,4.617,5/16/2020
92866,5.611,5/16/2020
93230,11.813,5/16/2020
92563,10.07,5/16/2020
93257,4.659,5/16/2020
93555,5.483,5/16/2020
90262,1.941,5/16/2020
91362,5.517,5/16/2020
92646,3.437,5/16/2020
92587,8.637,5/16/2020
92240,3.351,5/16/2020
92584,2.317,5/16/2020
93257,3.197,5/16/2020
93257,4.476,5/16/2020
93257,4.476,5/16/2020
92584,12.994,5/16/2020
93277,3.777,5/16/2020
92395,3.112,5/16/2020
92225,4.527,5/16/2020
93514,7.2,5/18/2020
91766,6.714,5/18/2020
91761,1.909,5/18/2020
91761,1.909,5/18/2020
91761,1.909,5/18/2020
91761,1.909,5/18/2020
91708,2.505,5/18/2020
91708,2.505,5/18/2020
91708,2.505,5/18/2020
91708,2.505,5/18/2020
91710,23.002,5/18/2020
92585,2.328,5/18/2020
92585,2.328,5/18/2020
92585,2.62,5/18/2020
92585,2.62,5/18/2020
92585,2.328,5/18/2020
92585,2.62,5/18/2020
92585,2.62,5/18/2020
92585,2.328,5/18/2020
91746,6.637,5/18/2020
91016,7.924,5/18/2020
93003,5.717,5/18/2020
92234,5.983,5/18/2020
92374,2.852,5/18/2020
92284,5.687,5/18/2020
91767,7.348,5/18/2020
93109,3.437,5/18/2020
92532,3.395,5/18/2020
92584,8.96,5/18/2020
93227,2.314,5/18/2020
93230,4.628,5/18/2020
93561,7.324,5/18/2020
92840,4.135,5/18/2020
92551,4.032,5/18/2020
92592,4.263,5/18/2020
92780,5.649,5/18/2020
92563,4.263,5/18/2020
92584,6.609,5/18/2020
91030,3.951,5/18/2020
91104,3.647,5/18/2020
92708,2.579,5/18/2020
91761,2.181,5/18/2020
91761,2.181,5/18/2020
91761,2.181,5/18/2020
91761,2.181,5/18/2020
91761,2.181,5/18/2020
91761,2.181,5/18/2020
91761,2.181,5/18/2020
92532,9.337,5/18/2020
92354,2.748,5/18/2020
92596,5.494,5/18/2020
92860,5.47,5/18/2020
93536,6.686,5/18/2020
92307,7.467,5/18/2020
93535,5.773,5/18/2020
92544,2.622,5/18/2020
91361,9.346,5/18/2020
93065,4.917,5/18/2020
93274,8.8,5/18/2020
91302,8,5/18/2020
92342,8.367,5/18/2020
93291,6.05,5/18/2020
92311,4.215,5/18/2020
93550,4.182,5/18/2020
92311,7.64,5/18/2020
92630,4.101,5/18/2020
92316,2.872,5/18/2020
92570,4.81,5/18/2020
91387,17.646,5/18/2020
92260,12.628,5/18/2020
92407,10.08,5/18/2020
91745,6.447,5/18/2020
92591,7.243,5/18/2020
92587,7.627,5/18/2020
92707,7.259,5/18/2020
91740,4.984,5/18/2020
92705,5.605,5/18/2020
91763,4.612,5/18/2020
91739,4.627,5/18/2020
91387,8.363,5/18/2020
93536,7.363,5/18/2020
92335,2.769,5/18/2020
90631,6.706,5/18/2020
91792,8.657,5/18/2020
93535,4.659,5/18/2020
92240,4.097,5/18/2020
93552,4.154,5/18/2020
92880,2.334,5/18/2020
93274,5.907,5/18/2020
92651,6.003,5/18/2020
92336,4.687,5/18/2020
90620,5.091,5/18/2020
90630,5.47,5/18/2020
93286,10.414,5/18/2020
92234,3.761,5/18/2020
92618,3.302,5/18/2020
92595,6.048,5/18/2020
92544,4.896,5/18/2020
91741,6.586,5/18/2020
90008,6.869,5/18/2020
92553,243.681,5/18/2020
92886,5.755,5/19/2020
93291,4.216,5/19/2020
92223,4.084,5/19/2020
92372,4.32,5/19/2020
92585,3.836,5/19/2020
90505,65.016,5/19/2020
91784,2.877,5/19/2020
92557,2.877,5/19/2020
92886,5.755,5/19/2020
91387,1.807,5/19/2020
92324,5.669,5/19/2020
92324,5.952,5/19/2020
91761,5.129,5/19/2020
91789,7.294,5/19/2020
92404,8.662,5/19/2020
93551,4.476,5/19/2020
91708,2.545,5/19/2020
90701,6.272,5/19/2020
91381,6.063,5/19/2020
92374,18.515,5/19/2020
92586,13.755,5/19/2020
92407,6.537,5/19/2020
92374,4.59,5/19/2020
93257,2.414,5/19/2020
